merchant_id,shopper_id,amoun,created_at,completed_at
13,115,392.74,14/02/2018 05:30:00,15/02/2018 12:48:38
7,391,212.61,14/02/2018 06:25:00,16/02/2018 01:15:14
7,353,415.4,14/02/2018 07:20:00,15/02/2018 12:32:16
10,48,155.95,14/02/2018 08:15:00,16/02/2018 11:30:42
10,5,300.63,14/02/2018 10:05:00,17/02/2018 00:07:57
8,82,68.07,14/02/2018 11:55:00,16/02/2018 10:50:38
3,263,277.28,14/02/2018 13:45:00,16/02/2018 20:06:35
1,25,338.84,14/02/2018 14:40:00,17/02/2018 04:18:41
8,104,149.41,14/02/2018 15:35:00,17/02/2018 01:34:26
13,344,58.68,14/02/2018 17:25:00,15/02/2018 18:45:13
11,292,216.74,14/02/2018 18:20:00,17/02/2018 00:56:12
10,315,64.16,14/02/2018 19:15:00,16/02/2018 17:02:39
8,335,423.56,14/02/2018 21:05:00,16/02/2018 18:52:01
7,148,209.33,14/02/2018 22:00:00,16/02/2018 13:10:47
9,388,137.14,14/02/2018 23:50:00,17/02/2018 00:14:23
6,186,359.98,15/02/2018 21:51:00,
9,313,204.6,16/02/2018 05:04:00,
4,373,185.21,16/02/2018 06:58:00,
10,134,286.97,16/02/2018 07:36:00,
3,213,138.06,16/02/2018 11:24:00,
3,117,235.19,16/02/2018 12:02:00,
2,376,429.52,16/02/2018 17:44:00,
7,65,219.45,17/02/2018 01:27:00,
7,357,192.03,17/02/2018 08:42:00,
3,255,162.81,17/02/2018 14:59:00,
2,23,402.54,17/02/2018 16:55:00,
3,190,246.02,17/02/2018 17:24:00,
10,352,30.71,17/02/2018 18:22:00,
9,156,179.05,17/02/2018 21:16:00,
3,11,144.77,17/02/2018 21:45:00,
1,368,109.93,17/02/2018 23:41:00,
6,259,286.43,18/02/2018 04:48:00,
5,325,313.36,18/02/2018 08:24:00,
3,246,382.08,15/02/2018 02:51:00,17/02/2018 06:30:33
4,69,159.22,15/02/2018 03:48:00,16/02/2018 04:21:49
5,315,397.13,15/02/2018 04:45:00,16/02/2018 08:59:46
3,188,366.39,15/02/2018 05:42:00,16/02/2018 06:58:46
6,60,186.2,15/02/2018 06:39:00,17/02/2018 07:16:25
12,221,64.07,15/02/2018 07:36:00,17/02/2018 16:54:39
13,382,183.62,15/02/2018 09:30:00,16/02/2018 20:34:45
13,177,377.47,15/02/2018 10:27:00,17/02/2018 21:01:38
10,293,298.32,15/02/2018 11:24:00,16/02/2018 19:04:24
14,4,232.62,15/02/2018 12:21:00,17/02/2018 22:16:22
1,392,122.95,15/02/2018 13:18:00,18/02/2018 02:27:40
8,393,422.06,15/02/2018 15:12:00,18/02/2018 03:08:43
3,188,119.79,15/02/2018 16:09:00,17/02/2018 13:26:46
3,274,323.69,15/02/2018 17:06:00,17/02/2018 14:23:32
1,200,70.05,15/02/2018 18:03:00,18/02/2018 03:47:37
5,184,418.84,15/02/2018 19:00:00,18/02/2018 08:32:40
14,205,411.01,15/02/2018 20:54:00,17/02/2018 17:45:16
4,6,365.06,15/02/2018 22:48:00,18/02/2018 01:09:11
9,47,331.5,15/02/2018 23:45:00,17/02/2018 19:13:46
7,177,155.69,16/02/2018 00:38:00,17/02/2018 03:47:09
5,58,28.92,16/02/2018 01:16:00,17/02/2018 15:48:42
3,13,236.94,16/02/2018 01:54:00,18/02/2018 08:22:25
6,322,447.71,16/02/2018 03:10:00,17/02/2018 03:11:54
9,390,167.24,16/02/2018 03:48:00,18/02/2018 00:45:15
2,297,73.79,16/02/2018 04:26:00,18/02/2018 17:55:36
10,245,305.07,16/02/2018 05:42:00,18/02/2018 18:42:16
7,217,227.6,16/02/2018 06:20:00,17/02/2018 15:13:46
7,244,235.1,16/02/2018 08:52:00,18/02/2018 11:17:31
4,191,156.48,16/02/2018 09:30:00,17/02/2018 14:04:18
14,68,287.82,16/02/2018 10:08:00,17/02/2018 16:03:21
7,86,363.6,16/02/2018 10:46:00,19/02/2018 03:34:30
6,360,182.09,16/02/2018 12:40:00,18/02/2018 12:56:00
12,48,195.42,16/02/2018 13:56:00,18/02/2018 10:34:00
4,46,324.73,16/02/2018 14:34:00,17/02/2018 17:35:13
1,54,58.92,16/02/2018 15:12:00,17/02/2018 22:42:13
9,240,350.59,16/02/2018 15:50:00,19/02/2018 03:35:41
3,34,407.6,16/02/2018 16:28:00,17/02/2018 20:40:36
11,337,33.83,16/02/2018 17:06:00,18/02/2018 02:28:46
14,326,70.83,16/02/2018 19:00:00,19/02/2018 01:01:55
2,82,176.63,16/02/2018 19:38:00,19/02/2018 12:05:50
10,157,297.84,16/02/2018 20:16:00,17/02/2018 20:43:36
1,130,239.41,16/02/2018 20:54:00,19/02/2018 10:19:50
9,60,340.51,16/02/2018 21:32:00,19/02/2018 03:17:25
8,209,328.04,16/02/2018 22:48:00,19/02/2018 00:46:59
10,115,379.66,16/02/2018 23:26:00,19/02/2018 04:10:29
4,299,65.13,17/02/2018 00:29:00,19/02/2018 13:44:18
2,121,210.32,17/02/2018 00:58:00,19/02/2018 16:40:59
12,73,380.44,17/02/2018 01:56:00,18/02/2018 20:51:43
13,297,196.31,17/02/2018 02:54:00,19/02/2018 04:51:01
6,356,126.32,17/02/2018 03:23:00,19/02/2018 12:15:06
13,312,215.21,17/02/2018 03:52:00,18/02/2018 23:38:58
4,320,286.6,17/02/2018 04:21:00,18/02/2018 12:49:49
4,264,250.61,17/02/2018 04:50:00,18/02/2018 10:31:22
14,104,141.09,17/02/2018 05:19:00,19/02/2018 08:34:18
12,91,92.08,17/02/2018 06:17:00,18/02/2018 19:47:34
11,249,126.43,17/02/2018 06:46:00,19/02/2018 01:46:12
2,258,294.83,17/02/2018 07:15:00,18/02/2018 08:47:19
14,171,140.74,17/02/2018 07:44:00,20/02/2018 01:12:27
12,292,38.52,17/02/2018 08:13:00,19/02/2018 00:25:05
12,360,283.87,17/02/2018 09:40:00,18/02/2018 22:08:01
13,309,274.67,17/02/2018 10:09:00,20/02/2018 01:41:18
7,138,403.27,17/02/2018 10:38:00,18/02/2018 16:37:20
10,251,193.52,17/02/2018 11:07:00,20/02/2018 03:09:30
2,364,253.09,17/02/2018 11:36:00,19/02/2018 21:24:49
11,172,257.15,17/02/2018 12:34:00,19/02/2018 04:37:55
14,10,259.96,17/02/2018 13:03:00,18/02/2018 17:48:37
3,253,56.06,17/02/2018 13:32:00,18/02/2018 20:35:46
3,312,426.86,17/02/2018 14:01:00,18/02/2018 18:18:27
1,326,307.05,17/02/2018 14:30:00,18/02/2018 19:55:51
1,72,172.06,17/02/2018 15:28:00,20/02/2018 04:54:36
5,313,251.19,17/02/2018 16:26:00,20/02/2018 03:24:50
10,116,334.57,17/02/2018 17:53:00,20/02/2018 04:52:37
3,389,219.22,17/02/2018 18:51:00,19/02/2018 02:08:33
8,318,444.14,17/02/2018 19:20:00,18/02/2018 20:52:21
6,343,247.64,17/02/2018 19:49:00,20/02/2018 08:57:48
14,180,441.13,17/02/2018 20:47:00,20/02/2018 05:38:00
12,265,365.01,17/02/2018 22:14:00,19/02/2018 03:52:07
5,187,79.37,17/02/2018 22:43:00,20/02/2018 10:00:45
3,82,64.42,17/02/2018 23:12:00,19/02/2018 21:57:13
1,109,122.33,18/02/2018 01:12:00,19/02/2018 04:23:53
4,26,408.98,18/02/2018 03:36:00,19/02/2018 08:53:31
14,98,47.78,18/02/2018 06:00:00,20/02/2018 18:08:38
5,97,35.74,18/02/2018 07:12:00,20/02/2018 00:01:19
2,252,186.15,18/02/2018 09:36:00,19/02/2018 11:05:04
9,261,96.65,18/02/2018 10:48:00,20/02/2018 07:59:27
7,102,62.93,19/02/2018 02:48:00,
12,381,251.06,19/02/2018 03:30:00,
6,178,367.55,19/02/2018 07:00:00,
1,114,357.08,19/02/2018 10:30:00,
9,81,116.71,19/02/2018 16:06:00,
10,204,39.07,19/02/2018 21:00:00,
6,117,252.1,19/02/2018 21:42:00,
5,381,406.67,20/02/2018 02:15:00,
10,329,401.65,20/02/2018 03:45:00,
2,120,177.11,20/02/2018 04:30:00,
2,380,43.16,20/02/2018 06:00:00,
10,355,112.71,20/02/2018 08:15:00,
4,210,127.11,20/02/2018 12:45:00,
11,154,313.78,20/02/2018 17:15:00,
5,143,155.33,20/02/2018 21:45:00,
3,138,358.91,21/02/2018 02:00:00,
7,341,182.56,21/02/2018 02:30:00,
2,381,418.89,21/02/2018 08:30:00,
12,152,391.12,21/02/2018 16:00:00,
2,31,177.64,21/02/2018 16:30:00,
7,247,307.14,21/02/2018 18:00:00,
4,156,216.54,21/02/2018 18:30:00,
2,166,188.85,18/02/2018 14:24:00,20/02/2018 12:32:35
8,130,88.26,18/02/2018 15:36:00,20/02/2018 10:33:55
5,62,107.31,18/02/2018 16:48:00,21/02/2018 06:07:43
12,245,312.05,18/02/2018 18:00:00,20/02/2018 03:19:32
7,259,399.53,18/02/2018 19:12:00,21/02/2018 02:26:47
6,168,371.2,18/02/2018 20:24:00,21/02/2018 01:36:26
6,281,395.98,18/02/2018 22:48:00,20/02/2018 09:47:50
9,93,409.76,19/02/2018 00:00:00,21/02/2018 14:21:16
14,400,111.98,19/02/2018 00:42:00,20/02/2018 01:41:09
2,74,98.56,19/02/2018 01:24:00,20/02/2018 21:50:59
3,183,346.4,19/02/2018 02:06:00,20/02/2018 16:15:07
13,254,334.69,19/02/2018 04:54:00,20/02/2018 12:14:12
8,322,302.74,19/02/2018 05:36:00,21/02/2018 11:05:39
9,244,202.32,19/02/2018 06:18:00,21/02/2018 19:31:01
9,169,198.08,19/02/2018 07:42:00,21/02/2018 05:27:18
7,44,172.69,19/02/2018 08:24:00,21/02/2018 10:10:10
12,392,225.1,19/02/2018 09:48:00,21/02/2018 04:43:24
4,329,426.13,19/02/2018 11:12:00,20/02/2018 11:20:15
1,225,379.03,19/02/2018 11:54:00,20/02/2018 14:24:28
13,6,400.53,19/02/2018 12:36:00,21/02/2018 13:58:47
12,125,169.08,19/02/2018 13:18:00,21/02/2018 03:24:11
13,29,168.82,19/02/2018 14:00:00,22/02/2018 02:34:44
7,222,187.48,19/02/2018 15:24:00,20/02/2018 17:19:58
12,330,240.51,19/02/2018 16:48:00,21/02/2018 13:27:14
2,61,66.01,19/02/2018 17:30:00,21/02/2018 03:50:52
7,309,152.55,19/02/2018 18:12:00,21/02/2018 00:08:31
9,135,319.12,19/02/2018 18:54:00,21/02/2018 16:47:57
10,302,421.21,19/02/2018 20:18:00,22/02/2018 12:26:51
4,292,229.71,19/02/2018 22:24:00,20/02/2018 23:00:26
7,264,164.83,19/02/2018 23:06:00,21/02/2018 19:10:40
3,106,327.14,19/02/2018 23:48:00,22/02/2018 04:04:31
1,152,144.94,20/02/2018 00:45:00,21/02/2018 12:54:39
2,295,106.98,20/02/2018 03:00:00,21/02/2018 16:13:26
10,184,242.96,20/02/2018 05:15:00,21/02/2018 18:22:25
3,112,157.77,20/02/2018 06:45:00,22/02/2018 21:47:41
3,338,176.93,20/02/2018 07:30:00,22/02/2018 14:45:31
12,87,425.74,20/02/2018 09:00:00,22/02/2018 03:06:17
13,67,192.87,20/02/2018 09:45:00,21/02/2018 19:39:57
13,66,378.21,20/02/2018 11:15:00,22/02/2018 04:12:30
14,155,232.67,20/02/2018 12:00:00,22/02/2018 07:55:22
13,232,302.68,20/02/2018 13:30:00,23/02/2018 02:08:43
2,73,49.23,20/02/2018 14:15:00,22/02/2018 12:54:26
3,307,206.65,20/02/2018 15:00:00,23/02/2018 02:19:45
13,69,214.44,20/02/2018 16:30:00,22/02/2018 08:10:10
12,51,198.58,20/02/2018 18:00:00,22/02/2018 15:05:21
8,182,259.54,20/02/2018 18:45:00,21/02/2018 19:36:57
13,256,138.29,20/02/2018 19:30:00,22/02/2018 03:45:06
7,91,432.62,20/02/2018 20:15:00,23/02/2018 03:14:51
5,49,91.53,20/02/2018 22:30:00,23/02/2018 05:10:24
8,320,375.47,20/02/2018 23:15:00,23/02/2018 16:08:28
13,94,361.43,21/02/2018 00:00:00,23/02/2018 08:44:06
8,389,444.66,21/02/2018 00:30:00,22/02/2018 13:21:59
13,358,409.16,21/02/2018 01:00:00,22/02/2018 23:43:48
2,245,165.73,21/02/2018 01:30:00,22/02/2018 17:36:18
7,98,219.58,21/02/2018 03:30:00,22/02/2018 18:13:31
5,373,423.54,21/02/2018 04:00:00,22/02/2018 08:00:55
12,283,273.58,21/02/2018 04:30:00,23/02/2018 04:21:17
4,84,286.15,21/02/2018 05:00:00,23/02/2018 03:25:14
11,391,283.35,21/02/2018 05:30:00,23/02/2018 22:17:33
14,18,167.19,21/02/2018 06:30:00,23/02/2018 01:17:57
13,366,207.71,21/02/2018 07:00:00,22/02/2018 20:29:33
10,177,107.19,21/02/2018 07:30:00,23/02/2018 04:34:41
7,396,274.18,21/02/2018 08:00:00,23/02/2018 12:23:53
12,316,100.98,21/02/2018 09:00:00,22/02/2018 19:15:22
5,195,93.08,21/02/2018 10:00:00,22/02/2018 14:29:54
14,330,232.75,21/02/2018 10:30:00,22/02/2018 10:32:53
12,100,51.43,21/02/2018 11:00:00,22/02/2018 13:22:39
9,365,392.71,21/02/2018 11:30:00,23/02/2018 10:55:55
7,199,52.66,21/02/2018 12:00:00,24/02/2018 04:04:57
5,210,209.14,21/02/2018 12:30:00,22/02/2018 15:44:01
10,98,156.51,21/02/2018 13:30:00,23/02/2018 02:51:37
1,9,265.72,21/02/2018 14:00:00,23/02/2018 11:50:01
10,36,349.72,21/02/2018 14:30:00,23/02/2018 09:29:29
5,391,369.5,21/02/2018 15:00:00,24/02/2018 07:35:05
6,10,54.36,21/02/2018 15:30:00,23/02/2018 02:08:44
11,319,404.99,21/02/2018 17:30:00,24/02/2018 01:21:42
10,365,372.55,21/02/2018 19:00:00,22/02/2018 20:43:17
10,6,243.46,21/02/2018 19:30:00,24/02/2018 10:41:02
2,341,186.1,21/02/2018 20:00:00,24/02/2018 03:46:18
6,222,372.44,21/02/2018 20:30:00,23/02/2018 18:51:16
6,271,434.42,21/02/2018 21:30:00,23/02/2018 14:40:30
8,20,371.07,22/02/2018 00:56:00,
7,175,381.68,22/02/2018 04:12:00,
13,138,97.86,22/02/2018 07:00:00,
9,200,147.96,22/02/2018 08:52:00,
2,276,294.68,22/02/2018 10:16:00,
9,53,403.09,22/02/2018 10:44:00,
1,268,77.75,22/02/2018 14:56:00,
8,30,224.06,22/02/2018 16:48:00,
13,389,397.07,22/02/2018 19:08:00,
13,302,371.27,22/02/2018 19:36:00,
4,244,317.06,23/02/2018 03:30:00,
1,50,364.19,23/02/2018 04:00:00,
7,140,241.58,23/02/2018 04:30:00,
11,354,142.8,23/02/2018 08:30:00,
11,334,176.62,23/02/2018 16:30:00,
11,250,413.09,23/02/2018 18:00:00,
14,362,257.84,23/02/2018 19:30:00,
13,354,319.56,23/02/2018 20:00:00,
8,341,214.14,23/02/2018 22:00:00,
11,24,298.66,23/02/2018 22:30:00,
9,103,109.93,24/02/2018 00:00:00,
13,20,195.92,24/02/2018 01:20:00,
1,218,165.83,24/02/2018 04:40:00,
10,358,303.32,24/02/2018 08:00:00,
10,179,429.97,21/02/2018 23:00:00,24/02/2018 06:49:58
1,365,402.85,21/02/2018 23:30:00,23/02/2018 07:49:17
9,245,28.97,22/02/2018 00:28:00,23/02/2018 07:01:52
8,134,258.25,22/02/2018 01:24:00,24/02/2018 08:11:51
8,188,48.99,22/02/2018 01:52:00,23/02/2018 10:20:16
8,24,163.51,22/02/2018 02:20:00,24/02/2018 16:43:23
13,322,413.76,22/02/2018 03:16:00,24/02/2018 08:26:02
14,177,263.66,22/02/2018 03:44:00,24/02/2018 00:10:37
12,315,419.87,22/02/2018 04:40:00,23/02/2018 05:08:21
10,379,155.33,22/02/2018 05:08:00,24/02/2018 09:41:50
11,279,442,22/02/2018 05:36:00,24/02/2018 07:09:12
13,136,219.62,22/02/2018 06:32:00,24/02/2018 04:10:18
10,161,276.4,22/02/2018 07:28:00,24/02/2018 11:00:35
2,309,91.78,22/02/2018 07:56:00,23/02/2018 22:55:31
1,100,331.94,22/02/2018 08:24:00,25/02/2018 00:13:54
8,314,180.3,22/02/2018 09:20:00,24/02/2018 09:38:30
8,3,191.7,22/02/2018 11:12:00,23/02/2018 15:11:08
4,22,180.81,22/02/2018 11:40:00,23/02/2018 23:40:02
14,187,322.02,22/02/2018 12:08:00,23/02/2018 20:19:54
5,7,366.8,22/02/2018 12:36:00,24/02/2018 10:51:42
3,259,207.16,22/02/2018 13:04:00,23/02/2018 20:29:32
14,228,219.05,22/02/2018 13:32:00,25/02/2018 06:26:36
2,197,187.31,22/02/2018 14:28:00,25/02/2018 03:17:18
11,190,221.28,22/02/2018 15:24:00,25/02/2018 05:23:15
11,70,231.41,22/02/2018 15:52:00,23/02/2018 16:23:34
5,259,444.27,22/02/2018 16:20:00,23/02/2018 23:15:28
12,387,57.83,22/02/2018 17:16:00,24/02/2018 06:27:44
9,26,135.49,22/02/2018 18:12:00,24/02/2018 23:19:52
6,18,148.11,22/02/2018 18:40:00,25/02/2018 09:46:22
11,94,413.33,22/02/2018 20:04:00,25/02/2018 08:42:31
6,17,32.93,22/02/2018 20:32:00,24/02/2018 11:19:34
10,12,49.03,22/02/2018 21:00:00,24/02/2018 03:19:50
6,7,212.88,22/02/2018 21:56:00,24/02/2018 01:27:23
1,355,443.25,22/02/2018 22:24:00,25/02/2018 08:40:09
14,357,164.9,22/02/2018 22:52:00,24/02/2018 07:33:05
12,50,283.59,22/02/2018 23:20:00,24/02/2018 05:03:30
1,246,92.12,23/02/2018 00:30:00,24/02/2018 01:48:02
6,57,305.74,23/02/2018 01:00:00,25/02/2018 10:16:36
12,247,201.12,23/02/2018 02:00:00,25/02/2018 18:46:46
6,68,220.91,23/02/2018 02:30:00,25/02/2018 04:30:32
2,280,212.26,23/02/2018 03:00:00,25/02/2018 03:50:15
7,344,129.54,23/02/2018 05:00:00,25/02/2018 13:12:46
2,305,447.84,23/02/2018 05:30:00,25/02/2018 09:50:22
9,61,424.3,23/02/2018 06:30:00,25/02/2018 18:04:15
7,397,116.91,23/02/2018 07:00:00,24/02/2018 08:33:33
11,292,306.61,23/02/2018 07:30:00,24/02/2018 21:27:48
12,221,443.67,23/02/2018 08:00:00,25/02/2018 00:10:49
11,189,439.92,23/02/2018 09:00:00,25/02/2018 19:48:16
2,259,249.81,23/02/2018 10:00:00,25/02/2018 09:32:21
9,364,372.15,23/02/2018 10:30:00,25/02/2018 10:28:24
7,233,266.13,23/02/2018 11:00:00,25/02/2018 19:05:52
13,308,224.13,23/02/2018 11:30:00,24/02/2018 16:58:36
12,160,71.54,23/02/2018 12:00:00,24/02/2018 14:54:46
13,170,225.43,23/02/2018 12:30:00,26/02/2018 04:52:33
10,49,194.3,23/02/2018 13:30:00,26/02/2018 01:51:39
2,136,164.4,23/02/2018 14:00:00,25/02/2018 03:01:40
10,47,209.78,23/02/2018 14:30:00,26/02/2018 05:59:13
7,90,50.66,23/02/2018 15:00:00,24/02/2018 22:16:46
5,170,233.76,23/02/2018 15:30:00,25/02/2018 06:18:47
5,318,220.25,23/02/2018 17:00:00,26/02/2018 05:36:27
2,97,89.88,23/02/2018 17:30:00,25/02/2018 14:56:28
3,255,408.73,23/02/2018 18:30:00,25/02/2018 11:30:18
9,174,364.19,23/02/2018 19:00:00,26/02/2018 04:21:53
4,139,412.59,23/02/2018 20:30:00,25/02/2018 23:22:55
2,196,273.46,23/02/2018 21:30:00,24/02/2018 22:18:35
9,314,297.13,23/02/2018 23:00:00,26/02/2018 14:18:50
4,31,426.24,23/02/2018 23:30:00,26/02/2018 13:12:50
5,226,361.01,24/02/2018 00:40:00,25/02/2018 20:21:41
10,156,187,24/02/2018 02:00:00,25/02/2018 06:34:44
3,200,146.07,24/02/2018 02:40:00,26/02/2018 16:47:32
6,258,303.68,24/02/2018 04:00:00,25/02/2018 05:16:00
12,382,295.2,24/02/2018 05:20:00,26/02/2018 22:48:13
12,279,400.16,24/02/2018 06:00:00,26/02/2018 06:02:48
7,192,178.44,24/02/2018 06:40:00,25/02/2018 15:40:05
5,76,445.85,24/02/2018 07:20:00,25/02/2018 19:23:53
4,380,409.63,24/02/2018 09:20:00,26/02/2018 00:38:48
11,67,53.12,24/02/2018 10:00:00,26/02/2018 16:41:58
10,177,121.43,24/02/2018 10:40:00,26/02/2018 19:02:14
12,99,169.1,24/02/2018 11:20:00,26/02/2018 02:20:46
14,27,182.24,24/02/2018 12:00:00,25/02/2018 23:30:48
9,139,383.1,24/02/2018 18:40:00,
12,273,240.03,24/02/2018 21:20:00,
7,383,86.6,24/02/2018 22:00:00,
8,210,117.03,25/02/2018 03:12:00,
14,255,359.4,25/02/2018 05:20:00,
11,36,123.79,25/02/2018 15:28:00,
14,327,421.21,25/02/2018 20:16:00,
12,30,218.55,27/02/2018 00:00:00,
4,399,29.66,27/02/2018 04:25:00,
14,159,159.74,27/02/2018 06:11:00,
3,331,97.24,27/02/2018 07:57:00,
9,323,412.9,27/02/2018 08:50:00,
9,44,49.73,28/02/2018 00:56:00,
4,109,155.44,28/02/2018 02:48:00,
7,189,383.33,24/02/2018 14:00:00,26/02/2018 06:10:47
5,299,310.75,24/02/2018 14:40:00,25/02/2018 15:56:22
6,162,122.94,24/02/2018 15:20:00,26/02/2018 17:07:26
14,204,270.51,24/02/2018 16:00:00,25/02/2018 18:37:41
4,339,179.16,24/02/2018 16:40:00,26/02/2018 15:40:28
6,300,131.22,24/02/2018 17:20:00,25/02/2018 17:56:31
9,186,440.58,24/02/2018 19:20:00,26/02/2018 22:26:07
13,256,305.81,24/02/2018 20:00:00,26/02/2018 07:12:56
4,274,136.24,24/02/2018 20:40:00,27/02/2018 05:33:39
11,304,135.82,24/02/2018 22:40:00,26/02/2018 19:41:49
5,352,245.1,24/02/2018 23:20:00,27/02/2018 00:33:57
4,353,193.05,25/02/2018 00:32:00,26/02/2018 05:51:34
3,53,409.79,25/02/2018 01:04:00,27/02/2018 15:09:32
12,242,189.15,25/02/2018 01:36:00,27/02/2018 06:22:05
7,254,160.14,25/02/2018 02:08:00,26/02/2018 07:07:02
3,320,347.59,25/02/2018 02:40:00,27/02/2018 12:57:24
1,91,176.18,25/02/2018 04:16:00,27/02/2018 14:37:56
10,334,142.9,25/02/2018 04:48:00,26/02/2018 07:49:59
9,187,107.42,25/02/2018 05:52:00,27/02/2018 22:49:33
2,13,57.93,25/02/2018 06:24:00,26/02/2018 19:11:05
12,130,174.81,25/02/2018 06:56:00,27/02/2018 22:32:54
3,380,46.87,25/02/2018 07:28:00,27/02/2018 22:52:20
8,314,35.78,25/02/2018 08:32:00,26/02/2018 16:07:02
4,347,94.67,25/02/2018 09:04:00,26/02/2018 15:46:25
9,169,174.01,25/02/2018 09:36:00,27/02/2018 00:52:18
6,141,138.31,25/02/2018 10:08:00,26/02/2018 11:26:58
4,350,335.28,25/02/2018 10:40:00,27/02/2018 14:46:57
11,294,366.45,25/02/2018 11:44:00,27/02/2018 09:30:50
8,206,412.23,25/02/2018 12:16:00,26/02/2018 17:28:42
14,82,87.02,25/02/2018 12:48:00,27/02/2018 23:51:19
6,364,314.72,25/02/2018 13:20:00,27/02/2018 13:16:45
14,358,165.06,25/02/2018 13:52:00,26/02/2018 20:58:27
13,20,175.94,25/02/2018 14:56:00,27/02/2018 02:15:17
4,389,360.17,25/02/2018 16:00:00,28/02/2018 03:24:55
5,72,76.92,25/02/2018 16:32:00,26/02/2018 18:46:21
7,220,399.18,25/02/2018 17:04:00,27/02/2018 06:29:48
9,381,211.79,25/02/2018 17:36:00,26/02/2018 23:39:06
6,127,404.48,25/02/2018 18:08:00,27/02/2018 14:06:39
4,30,323.5,25/02/2018 19:12:00,28/02/2018 08:44:37
3,255,149.09,25/02/2018 19:44:00,27/02/2018 01:22:04
7,390,42.97,25/02/2018 20:48:00,28/02/2018 03:07:32
5,73,35.01,25/02/2018 21:20:00,27/02/2018 01:19:55
10,195,209.41,25/02/2018 21:52:00,27/02/2018 23:52:42
9,138,176.24,25/02/2018 22:56:00,27/02/2018 11:14:19
2,256,146.45,25/02/2018 23:28:00,28/02/2018 09:20:57
10,36,239.56,26/02/2018 00:00:00,27/02/2018 12:46:41
4,312,208.32,26/02/2018 01:12:00,28/02/2018 05:51:48
8,152,448.16,26/02/2018 02:24:00,28/02/2018 15:55:35
6,57,218.93,26/02/2018 04:48:00,27/02/2018 23:32:07
4,393,53.02,26/02/2018 06:00:00,28/02/2018 21:19:12
14,156,444.74,26/02/2018 07:12:00,28/02/2018 14:07:05
3,131,395.82,26/02/2018 08:24:00,27/02/2018 18:01:40
1,246,410.15,26/02/2018 09:36:00,01/03/2018 01:19:56
10,27,402.68,26/02/2018 10:48:00,27/02/2018 23:11:57
12,32,327.27,26/02/2018 13:12:00,28/02/2018 08:46:00
6,331,37.9,26/02/2018 14:24:00,27/02/2018 15:03:37
4,72,306.98,26/02/2018 15:36:00,28/02/2018 20:30:27
7,37,230.67,26/02/2018 16:48:00,01/03/2018 08:42:40
9,36,69.03,26/02/2018 18:00:00,28/02/2018 20:06:19
3,136,331.04,26/02/2018 20:24:00,28/02/2018 18:58:53
7,188,47.82,26/02/2018 21:36:00,28/02/2018 04:03:24
11,164,86.58,26/02/2018 22:48:00,01/03/2018 00:51:32
3,237,196.72,27/02/2018 00:53:00,28/02/2018 02:30:42
2,348,387.26,27/02/2018 01:46:00,28/02/2018 12:29:59
13,126,389.72,27/02/2018 03:32:00,01/03/2018 17:04:30
9,363,30.12,27/02/2018 05:18:00,01/03/2018 00:45:58
3,282,303.15,27/02/2018 07:04:00,01/03/2018 05:12:10
3,89,42.91,27/02/2018 09:43:00,01/03/2018 17:36:05
10,86,237.19,27/02/2018 10:36:00,01/03/2018 13:18:43
4,293,69.5,27/02/2018 11:29:00,28/02/2018 22:19:07
7,290,407.96,27/02/2018 13:15:00,02/03/2018 06:24:07
13,363,272.01,27/02/2018 14:08:00,01/03/2018 13:14:19
13,114,75.11,27/02/2018 15:01:00,28/02/2018 18:00:16
6,215,404.7,27/02/2018 15:54:00,01/03/2018 21:29:31
6,258,129.54,27/02/2018 16:47:00,01/03/2018 19:05:07
6,84,121.33,27/02/2018 18:33:00,02/03/2018 11:30:20
12,168,301.68,27/02/2018 19:26:00,01/03/2018 10:02:39
12,237,192.22,27/02/2018 20:19:00,01/03/2018 21:01:15
3,290,303.52,27/02/2018 21:12:00,01/03/2018 23:00:21
2,273,391.04,27/02/2018 22:05:00,01/03/2018 13:59:01
14,32,68.36,27/02/2018 23:51:00,02/03/2018 00:08:10
4,80,272.46,28/02/2018 00:28:00,02/03/2018 09:45:22
7,256,445.29,28/02/2018 01:24:00,01/03/2018 07:27:08
4,221,434.21,28/02/2018 01:52:00,01/03/2018 23:28:38
5,194,438.13,28/02/2018 02:20:00,02/03/2018 14:02:04
5,83,220.69,28/02/2018 03:16:00,01/03/2018 08:24:25
12,272,60.84,28/02/2018 04:12:00,02/03/2018 03:27:42
9,184,272.76,28/02/2018 04:40:00,01/03/2018 19:20:38
7,106,425.63,28/02/2018 07:28:00,
2,284,280.05,28/02/2018 10:16:00,
6,174,134.84,28/02/2018 11:12:00,
10,299,148.19,28/02/2018 16:48:00,
7,277,333.22,28/02/2018 18:40:00,
11,120,376.23,28/02/2018 20:32:00,
8,155,435.84,28/02/2018 21:28:00,
4,149,133.86,28/02/2018 22:52:00,
13,369,385.61,01/03/2018 00:57:00,
10,278,70.42,01/03/2018 11:24:00,
10,132,142.02,01/03/2018 13:18:00,
7,59,50.38,01/03/2018 17:06:00,
7,150,165.83,02/03/2018 00:55:00,
8,185,380.22,02/03/2018 02:45:00,
11,330,258.36,02/03/2018 04:35:00,
2,180,302.91,02/03/2018 20:10:00,
10,203,143.34,03/03/2018 01:14:00,
10,156,190.68,03/03/2018 04:19:00,
